geometry,lidar_drop_rate,mmwave_drop_rate,fusion_accuracy,fusion_accuracy,fusion_accuracy,lidar_only_accuracy,lidar_only_accuracy,lidar_only_accuracy,mmwave_only_accuracy,mmwave_only_accuracy,mmwave_only_accuracy,fusion_minus_best_unimodal_accuracy,fusion_minus_best_unimodal_accuracy,fusion_minus_best_unimodal_accuracy,fusion_macro_f1,fusion_macro_f1,fusion_macro_f1,lidar_only_macro_f1,lidar_only_macro_f1,lidar_only_macro_f1,mmwave_only_macro_f1,mmwave_only_macro_f1,mmwave_only_macro_f1,fusion_minus_best_unimodal_macro_f1,fusion_minus_best_unimodal_macro_f1,fusion_minus_best_unimodal_macro_f1,fusion_nll,fusion_nll,fusion_nll,lidar_only_nll,lidar_only_nll,lidar_only_nll,mmwave_only_nll,mmwave_only_nll,mmwave_only_nll,fusion_minus_best_unimodal_nll,fusion_minus_best_unimodal_nll,fusion_minus_best_unimodal_nll,fusion_brier,fusion_brier,fusion_brier,lidar_only_brier,lidar_only_brier,lidar_only_brier,mmwave_only_brier,mmwave_only_brier,mmwave_only_brier,fusion_minus_best_unimodal_brier,fusion_minus_best_unimodal_brier,fusion_minus_best_unimodal_brier,fusion_ece,fusion_ece,fusion_ece,lidar_only_ece,lidar_only_ece,lidar_only_ece,mmwave_only_ece,mmwave_only_ece,mmwave_only_ece,fusion_minus_best_unimodal_ece,fusion_minus_best_unimodal_ece,fusion_minus_best_unimodal_ece,fusion_adaptive_ece,fusion_adaptive_ece,fusion_adaptive_ece,lidar_only_adaptive_ece,lidar_only_adaptive_ece,lidar_only_adaptive_ece,mmwave_only_adaptive_ece,mmwave_only_adaptive_ece,mmwave_only_adaptive_ece,fusion_minus_best_unimodal_adaptive_ece,fusion_minus_best_unimodal_adaptive_ece,fusion_minus_best_unimodal_adaptive_ece,fusion_aurc,fusion_aurc,fusion_aurc,lidar_only_aurc,lidar_only_aurc,lidar_only_aurc,mmwave_only_aurc,mmwave_only_aurc,mmwave_only_aurc,fusion_minus_best_unimodal_aurc,fusion_minus_best_unimodal_aurc,fusion_minus_best_unimodal_aurc
,,,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
azimuth_sector,0.5,0.0,0.7303441382264744,0.0018219777704111654,5,0.2007710981008139,0.0038594550197742754,5,0.8316435813222904,0.0,5,-0.10129944309581607,0.0018219777704111453,5,0.7941012438938376,0.0014766997684171794,5,0.2550869136246592,0.0045000727028343184,5,0.8735755102947381,0.0,5,-0.07947426640090056,0.001476699768417194,5,1.151736634848627,0.01448179339311569,5,5.603012057878533,0.029570818478517374,5,0.6339626374284045,0.0,5,0.5177739974202223,0.014481793393115752,5,0.40434620979682545,0.004822747592691624,5,1.2546990296732148,0.004743724517837206,5,0.24778037940802894,0.0,5,0.15656583038879654,0.004822747592691636,5,0.14038707372100823,0.0033748843801388664,5,0.5275578583817421,0.002232032993346536,5,0.0833239119307008,0.0,5,0.05706316179030744,0.003374884380138871,5,0.14025154139027082,0.0031850549298356656,5,0.5275578583817421,0.0022320329933465644,5,0.0833500112753375,0.0,5,0.05690153011493333,0.0031850549298356587,5,0.07207518248618952,0.0013326361686691697,5,0.6683823345375541,0.004445421143613892,5,0.0301259455871671,0.0,5,0.04194923689902242,0.0013326361686691668,5
azimuth_sector,0.5,0.25,0.5862344709410253,0.003820425372560774,5,0.2007710981008139,0.0038594550197742754,5,0.698700556904184,0.0011600797379174564,5,-0.11246608596315863,0.003983725346877975,5,0.654295588125253,0.002806708696748251,5,0.2550869136246592,0.0045000727028343184,5,0.7732736163079115,0.000879271920017899,5,-0.11897802818265853,0.0035698967036543417,5,1.956259052198051,0.013877907955734181,5,5.603012057878533,0.029570818478517374,5,1.2633818538322636,0.008846216774984914,5,0.6928771983657876,0.02034066507646868,5,0.6196997588041195,0.005153126197989902,5,1.2546990296732148,0.004743724517837206,5,0.45203445331851533,0.002720031149649647,5,0.16766530548560432,0.0059274815238023046,5,0.23139090353655792,0.004011553073143556,5,0.5275578583817421,0.002232032993346536,5,0.15693920940082215,0.0019336587875573464,5,0.07445169413573575,0.003892547879592121,5,0.23139477390029847,0.004058724530703275,5,0.5275578583817421,0.0022320329933465644,5,0.15693141086649037,0.0019446768877319383,5,0.07446336303380811,0.003926764784586406,5,0.1644772580722509,0.002718081821290722,5,0.6683823345375541,0.004445421143613892,5,0.09892232487134674,0.0009127777507110637,5,0.06555493320090414,0.0033169469272647505,5
azimuth_sector,0.5,0.5,0.3907182636013137,0.0033691976127955526,5,0.2007710981008139,0.0038594550197742754,5,0.4159360274168213,0.002240577125964225,5,-0.02521776381550762,0.0035146372544111915,5,0.45957934702347075,0.0030429190153950826,5,0.2550869136246592,0.0045000727028343184,5,0.5302363241717434,0.0023355269828111433,5,-0.07065697714827267,0.00218223698078707,5,3.30122846187187,0.03219984489869352,5,5.603012057878533,0.029570818478517374,5,3.154780709305811,0.02675615892561255,5,0.1464477525660591,0.03027654667520057,5,0.924680170889513,0.006646145893160574,5,1.2546990296732148,0.004743724517837206,5,0.9108839588114014,0.004025893013959183,5,0.013796212078111636,0.007782035247148439,5,0.3689498482257008,0.0033383188358957986,5,0.5275578583817421,0.002232032993346536,5,0.3681094169449864,0.0017516362782875917,5,0.0008404312807144043,0.004482793938987015,5,0.36894713760562636,0.0033367825809806077,5,0.5275578583817421,0.0022320329933465644,5,0.36810941694498645,0.0017516362782875783,5,0.0008377206606399401,0.004481976769694789,5,0.37511931129358295,0.005268005364398426,5,0.6683823345375541,0.004445421143613892,5,0.4030957132153194,0.0036578159864867855,5,-0.027976401921736525,0.004509800215591063,5
azimuth_sector,0.5,0.75,0.19471655004997854,0.004763480943497009,5,0.2007710981008139,0.0038594550197742754,5,0.09504498072254743,0.002736694616230628,5,-0.006054548050835379,0.0018247735028679162,5,0.24809570435912107,0.0049947666131432275,5,0.2550869136246592,0.0045000727028343184,5,0.1341689013922141,0.0035107502782208235,5,-0.0069912092655381175,0.0021434329720254304,5,5.160789084520507,0.049453109868971626,5,5.603012057878533,0.029570818478517374,5,6.744267380554438,0.0395604833246371,5,-0.4422229733580254,0.03731775804465243,5,1.232625328605971,0.007871381595365493,5,1.2546990296732148,0.004743724517837206,5,1.4787803085419489,0.006169401531548642,5,-0.022073701067243778,0.004489256465536412,5,0.5073425401567,0.0046013128318956945,5,0.5275578583817421,0.002232032993346536,5,0.6599415495271681,0.003707156127646995,5,-0.020215318225042033,0.0027572556515855886,5,0.5072946686137587,0.004603388237517138,5,0.5275578583817421,0.0022320329933465644,5,0.6599362690624044,0.00370222834698371,5,-0.020263189767983247,0.0027771290112504764,5,0.7007155772385782,0.009453586885350022,5,0.6683823345375541,0.004445421143613892,5,0.8965827612277273,0.00456992674303436,5,0.03233324270102409,0.005339466351840725,5
azimuth_sector,0.5,0.9,0.14656575753248605,0.004213811303937874,5,0.2007710981008139,0.0038594550197742754,5,0.035184920748250706,0.0012875412341967468,5,-0.05420534056832789,0.0021386046680327074,5,0.1886844035742335,0.005076580857816865,5,0.2550869136246592,0.0045000727028343184,5,0.05591236011082816,0.0017427074674046354,5,-0.06640251005042566,0.00339427136925403,5,5.781804732848171,0.047077652311920244,5,5.603012057878533,0.029570818478517374,5,8.028535336334135,0.02682406554610013,5,0.17879267496963855,0.022194157061494066,5,1.288359846380232,0.007978796517842265,5,1.2546990296732148,0.004743724517837206,5,1.563696980904355,0.0043456606711492814,5,0.03366081670701724,0.004124559150300971,5,0.5285925614750611,0.005523162850409749,5,0.5275578583817421,0.002232032993346536,5,0.7006901705477132,0.0028990643637026156,5,0.0010347030933189894,0.0034839706922097937,5,0.5285925614750611,0.005523162850409814,5,0.5275578583817421,0.0022320329933465644,5,0.7006901705477132,0.002899064363702574,5,0.0010347030933190338,0.003483970692209827,5,0.7727739011829998,0.0070350639488639686,5,0.6683823345375541,0.004445421143613892,5,0.966128279711253,0.001968530107770051,5,0.10439156664544573,0.0045925155986461475,5
azimuth_sector,0.75,0.0,0.6828216478652006,0.005613170361415864,5,0.06014565186348701,0.004300979716582448,5,0.8316435813222904,0.0,5,-0.14882193345708983,0.0056131703614158675,5,0.7510696383957318,0.005587263083320113,5,0.0771758762729339,0.005657952497844374,5,0.8735755102947381,0.0,5,-0.12250587189900623,0.005587263083320107,5,1.3490330293110584,0.009410538948802711,5,8.00314997939993,0.03758969438963669,5,0.6339626374284045,0.0,5,0.715070391882654,0.009410538948802704,5,0.4629221224250245,0.0060245681421526465,5,1.462547837372275,0.004032977600832994,5,0.24778037940802894,0.0,5,0.2151417430169956,0.006024568142152648,5,0.14206254061022497,0.004141249317552869,5,0.6179942034986058,0.004050806864933217,5,0.0833239119307008,0.0,5,0.05873862867952416,0.004141249317552879,5,0.14211517292862696,0.004139969071724254,5,0.6179942034986058,0.0040508068649331925,5,0.0833500112753375,0.0,5,0.058765161653289454,0.004139969071724247,5,0.10371057530145471,0.0021882288267292783,5,0.943827464054426,0.004175554624280149,5,0.0301259455871671,0.0,5,0.0735846297142876,0.0021882288267292757,5
azimuth_sector,0.75,0.25,0.5184063972583178,0.004857791271641814,5,0.06014565186348701,0.004300979716582448,5,0.698700556904184,0.0011600797379174564,5,-0.18029415964586606,0.004878733734973458,5,0.6004751561256206,0.005649934146040725,5,0.0771758762729339,0.005657952497844374,5,0.7732736163079115,0.000879271920017899,5,-0.17279846018229078,0.005869283976845391,5,2.263354331988922,0.019034841443376933,5,8.00314997939993,0.03758969438963669,5,1.2633818538322636,0.008846216774984914,5,0.9999724781566588,0.01178104152609543,5,0.692803733821485,0.005031908643531246,5,1.462547837372275,0.004032977600832994,5,0.45203445331851533,0.002720031149649647,5,0.24076928050296967,0.004504247811301509,5,0.23575956857067948,0.0050452757084931245,5,0.6179942034986058,0.004050806864933217,5,0.15693920940082215,0.0019336587875573464,5,0.07882035916985733,0.004204050014733825,5,0.23570999225061798,0.004971190737936796,5,0.6179942034986058,0.0040508068649331925,5,0.15693141086649037,0.0019446768877319383,5,0.0787785813841276,0.004094910655766591,5,0.22729159306457683,0.0018783191857999516,5,0.943827464054426,0.004175554624280149,5,0.09892232487134674,0.0009127777507110637,5,0.12836926819323008,0.002080659675400236,5
azimuth_sector,0.75,0.5,0.2833642724546623,0.004904786068645438,5,0.06014565186348701,0.004300979716582448,5,0.4159360274168213,0.002240577125964225,5,-0.13257175496215906,0.0037422346606425256,5,0.36894124184872373,0.006329279464061518,5,0.0771758762729339,0.005657952497844374,5,0.5302363241717434,0.0023355269828111433,5,-0.1612950823230197,0.004598425783948721,5,3.9104565984198834,0.040542308643198084,5,8.00314997939993,0.03758969438963669,5,3.154780709305811,0.02675615892561255,5,0.7556758891140725,0.02451666844022039,5,1.038031824591167,0.008270730290888822,5,1.462547837372275,0.004032977600832994,5,0.9108839588114014,0.004025893013959183,5,0.12714786577976572,0.007891458507062877,5,0.39292680287401527,0.0052811870223195044,5,0.6179942034986058,0.004050806864933217,5,0.3681094169449864,0.0017516362782875917,5,0.02481738592902887,0.006236202501184169,5,0.39292680287401527,0.005281187022319499,5,0.6179942034986058,0.0040508068649331925,5,0.36810941694498645,0.0017516362782875783,5,0.024817385929028834,0.006236202501184151,5,0.5331562637301438,0.007270381846560546,5,0.943827464054426,0.004175554624280149,5,0.4030957132153194,0.0036578159864867855,5,0.13006055051482437,0.0056677543022459285,5
azimuth_sector,0.75,0.75,0.06631443666999852,0.0045219216824098,5,0.06014565186348701,0.004300979716582448,5,0.09504498072254743,0.002736694616230628,5,-0.0287305440525489,0.004547552030959756,5,0.10959661320570772,0.007466614053637131,5,0.0771758762729339,0.005657952497844374,5,0.1341689013922141,0.0035107502782208235,5,-0.024572288186506384,0.006923810207142181,5,6.434963288082969,0.038736895494438886,5,8.00314997939993,0.03758969438963669,5,6.744267380554438,0.0395604833246371,5,-0.30930409247146873,0.035003904586505666,5,1.3761419038660043,0.0065153392264931526,5,1.462547837372275,0.004032977600832994,5,1.4787803085419489,0.006169401531548642,5,-0.0864059335062708,0.004579942269026801,5,0.5629421086298545,0.006015347521755323,5,0.6179942034986058,0.004050806864933217,5,0.6599415495271681,0.003707156127646995,5,-0.05505209486875127,0.0044835326764315515,5,0.5629421086298545,0.006015347521755377,5,0.6179942034986058,0.0040508068649331925,5,0.6599362690624044,0.00370222834698371,5,-0.05505209486875127,0.0044835326764315515,5,0.9101035077807043,0.005843428075047908,5,0.943827464054426,0.004175554624280149,5,0.8965827612277273,0.00456992674303436,5,0.01352074655297677,0.007437380245534017,5
azimuth_sector,0.75,0.9,0.03464229615878904,0.0030884884559740323,5,0.06014565186348701,0.004300979716582448,5,0.035184920748250706,0.0012875412341967468,5,-0.025503355704697982,0.0021717192955539154,5,0.06057489607502244,0.005562985317157875,5,0.0771758762729339,0.005657952497844374,5,0.05591236011082816,0.0017427074674046354,5,-0.01660098019791146,0.0016010870238136491,5,7.246899118785859,0.03660359501049161,5,8.00314997939993,0.03758969438963669,5,8.028535336334135,0.02682406554610013,5,-0.7413838146754783,0.03054993590160807,5,1.4073806204619146,0.0051365133418613705,5,1.462547837372275,0.004032977600832994,5,1.563696980904355,0.0043456606711492814,5,-0.05516721691036044,0.0016759277715577847,5,0.5736804484512655,0.004087389764894806,5,0.6179942034986058,0.004050806864933217,5,0.7006901705477132,0.0028990643637026156,5,-0.04431375504734032,0.0011340505917477625,5,0.5736804484512655,0.004087389764894828,5,0.6179942034986058,0.0040508068649331925,5,0.7006901705477132,0.002899064363702574,5,-0.044313755047340274,0.0011340505917477196,5,0.9504400766306542,0.004763492148724489,5,0.943827464054426,0.004175554624280149,5,0.966128279711253,0.001968530107770051,5,0.006612612576228383,0.0009429526514447912,5
