,,,,,accuracy,accuracy,accuracy,macro_f1,macro_f1,macro_f1,nll,nll,nll,brier,brier,brier,ece,ece,ece,adaptive_ece,adaptive_ece,adaptive_ece,aurc,aurc,aurc
,,,,,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
mask_name,geometry,lidar_drop_rate,mmwave_drop_rate,method,,,,,,,,,,,,,,,,,,,,,
lidar_mmwave,azimuth_sector,0.5,0.25,uncalibrated,0.5862344709410253,0.003820425372560774,5,0.654295588125253,0.002806708696748251,5,1.956259052198051,0.01387790795573413,5,0.6196997588041195,0.005153126197989902,5,0.23139090353655795,0.004011553073143559,5,0.23139477390029853,0.004058724530703262,5,0.16447725807225094,0.0027180818212907344,5
lidar_mmwave,azimuth_sector,0.5,0.5,clean_global_ts,0.3907182636013137,0.0033691976127955344,5,0.45957934702347086,0.0030429190153950935,5,2.796876817960604,0.02634557957847431,5,0.8675867107300705,0.006146806384143307,5,0.3037396668129917,0.0031511521837224183,5,0.3037396668129917,0.0031511521837224313,5,0.37367332614372195,0.0051788750883474625,5
lidar_mmwave,azimuth_sector,0.5,0.5,pooled_global_ts,0.3907182636013137,0.0033691976127955344,5,0.45957934702347086,0.0030429190153950935,5,2.170105715502416,0.014341482121928116,5,0.749677064559013,0.003918854746281996,5,0.06415070183124345,0.0024131779177015817,5,0.06566844309872152,0.0016730663996801863,5,0.37068595616624933,0.00483672449201219,5
lidar_mmwave,azimuth_sector,0.5,0.5,quality_aware_ts,0.3907182636013137,0.0033691976127955344,5,0.45957934702347086,0.0030429190153950935,5,2.181162578315711,0.015288563845031423,5,0.7461550082996806,0.004220639730491096,5,0.09555173714876948,0.0020203441241644455,5,0.0955511410008012,0.0020215284830088372,5,0.356457531167552,0.004246808738047795,5
lidar_mmwave,azimuth_sector,0.5,0.5,severity_oracle_ts,0.3907182636013137,0.0033691976127955344,5,0.45957934702347086,0.0030429190153950935,5,2.172425345501943,0.014570232599939368,5,0.7497192625450018,0.004035539752271313,5,0.06946117048992127,0.002302508192675333,5,0.06902025349525584,0.0020136745868789183,5,0.3707505550765785,0.004832175320212105,5
lidar_mmwave,azimuth_sector,0.5,0.5,uncalibrated,0.3907182636013137,0.0033691976127955344,5,0.45957934702347086,0.0030429190153950935,5,3.30122846187187,0.03219984489869352,5,0.924680170889513,0.006646145893160545,5,0.3689498482257008,0.0033383188358957986,5,0.3689471376056264,0.003336782580980595,5,0.37511931129358295,0.005268005364398416,5
lidar_mmwave,azimuth_sector,0.5,0.75,clean_global_ts,0.1947165500499786,0.004763480943496976,5,0.24809570435912112,0.004994766613143237,5,4.313239079519988,0.03953584544382048,5,1.1552637824422014,0.007153983354639477,5,0.4331450171842177,0.0043440521989836075,5,0.4331450171842177,0.004344052198983582,5,0.6996014930582043,0.009357864807058212,5
lidar_mmwave,azimuth_sector,0.5,0.75,pooled_global_ts,0.1947165500499786,0.004763480943496976,5,0.24809570435912112,0.004994766613143237,5,3.0017888592648156,0.02109173323848205,5,0.9404266741430906,0.003876253384368545,5,0.13709449956172126,0.003525648500495953,5,0.13683998893492122,0.0035044336270951045,5,0.6921557055107108,0.009057479203990654,5
lidar_mmwave,azimuth_sector,0.5,0.75,quality_aware_ts,0.1947165500499786,0.004763480943496976,5,0.24809570435912112,0.004994766613143237,5,2.8976875235477686,0.01740453130623611,5,0.9136342428461294,0.002925106381969664,5,0.08017036363004441,0.0029193697725759496,5,0.07991104600139318,0.0031156375265388027,5,0.6651747158202023,0.007986107931887082,5
lidar_mmwave,azimuth_sector,0.5,0.75,severity_oracle_ts,0.1947165500499786,0.004763480943496976,5,0.24809570435912112,0.004994766613143237,5,2.871860887845892,0.01481787499305893,5,0.9119348394526818,0.002391936888839431,5,0.031057076617549972,0.004806391653457558,5,0.03409027312819703,0.005149671438505374,5,0.6869852048211011,0.008900004220803174,5
