geometry,lidar_drop_rate,mmwave_drop_rate,pooled_accuracy,pooled_accuracy,pooled_accuracy,quality_aware_accuracy,quality_aware_accuracy,quality_aware_accuracy,quality_minus_pooled_accuracy,quality_minus_pooled_accuracy,quality_minus_pooled_accuracy,pooled_macro_f1,pooled_macro_f1,pooled_macro_f1,quality_aware_macro_f1,quality_aware_macro_f1,quality_aware_macro_f1,quality_minus_pooled_macro_f1,quality_minus_pooled_macro_f1,quality_minus_pooled_macro_f1,pooled_nll,pooled_nll,pooled_nll,quality_aware_nll,quality_aware_nll,quality_aware_nll,quality_minus_pooled_nll,quality_minus_pooled_nll,quality_minus_pooled_nll,pooled_brier,pooled_brier,pooled_brier,quality_aware_brier,quality_aware_brier,quality_aware_brier,quality_minus_pooled_brier,quality_minus_pooled_brier,quality_minus_pooled_brier,pooled_ece,pooled_ece,pooled_ece,quality_aware_ece,quality_aware_ece,quality_aware_ece,quality_minus_pooled_ece,quality_minus_pooled_ece,quality_minus_pooled_ece,pooled_adaptive_ece,pooled_adaptive_ece,pooled_adaptive_ece,quality_aware_adaptive_ece,quality_aware_adaptive_ece,quality_aware_adaptive_ece,quality_minus_pooled_adaptive_ece,quality_minus_pooled_adaptive_ece,quality_minus_pooled_adaptive_ece,pooled_aurc,pooled_aurc,pooled_aurc,quality_aware_aurc,quality_aware_aurc,quality_aware_aurc,quality_minus_pooled_aurc,quality_minus_pooled_aurc,quality_minus_pooled_aurc
,,,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
azimuth_sector,0.9,0.9,0.044980722547479625,0.005510147474389475,5,0.044980722547479625,0.005510147474389475,5,0.0,0.0,5,0.06512902826390445,0.007596712601241317,5,0.06512902826390445,0.007596712601241317,5,0.0,0.0,5,3.9344967304964706,0.013776223581098014,5,3.3965543362035975,0.006050521026930322,5,-0.5379423942928728,0.007747145410647884,5,1.051188941335339,0.0031650174547238866,5,0.9722344054352966,0.0008941508854825932,5,-0.0789545359000425,0.002287902369511321,5,0.2219783138663814,0.005870108571406106,5,0.0654549656117358,0.005564100192313773,5,-0.1565233482546456,0.0005052193284536119,5,0.22197831386638142,0.005870108571406105,5,0.0654270121983069,0.005507150533124963,5,-0.1565513016680745,0.0005285165633866882,5,0.9477241256840314,0.008217616001483534,5,0.9402310549867041,0.00867630876772504,5,-0.007493070697327253,0.0005229521126044196,5
uniform,0.0,0.25,0.8823647008424962,0.0023210381577356415,5,0.8823647008424962,0.0023210381577356415,5,0.0,0.0,5,0.9151297442956027,0.0024303518436773106,5,0.9151297442956027,0.0024303518436773106,5,0.0,0.0,5,0.5563780382081157,0.0025771470972324943,5,0.3926014342707294,0.0034274226709169256,5,-0.16377660393738633,0.0015709559063019345,5,0.2117472827042616,0.001252954682289137,5,0.1685800843993659,0.0015574587871086433,5,-0.04316719830489572,0.0007027656599049647,5,0.18607983164983008,0.0019080864269025186,5,0.026344605010739743,0.0006772538118756954,5,-0.15973522663909037,0.001958449828302386,5,0.18606457686642938,0.0019207600968161025,5,0.02418371397827872,0.001378600198543468,5,-0.16188086288815065,0.002459430813243323,5,0.01680954790215812,0.0003212735508148894,5,0.0174145215192292,0.00034581617500411047,5,0.00060497361707108,6.004930053356623e-05,5
uniform,0.0,0.5,0.8146223047265458,0.003393319614832887,5,0.8146223047265458,0.003393319614832887,5,0.0,0.0,5,0.8687250978337129,0.002440547059583778,5,0.8687250978337129,0.002440547059583778,5,0.0,0.0,5,0.8222790132783327,0.0038890924448119527,5,0.641969259297729,0.005331017665902018,5,-0.1803097539806038,0.002805931632508043,5,0.31635480840725433,0.0018556965059094129,5,0.26395625132607686,0.0029757452061507147,5,-0.052398557081177424,0.0013567587956552151,5,0.2092773981203014,0.0035934087126254064,5,0.03304143632965828,0.0016462313029503843,5,-0.17623596179064313,0.0024307883742677124,5,0.20923983434849808,0.0036035068238512514,5,0.03302153589456744,0.0017940858875131558,5,-0.1762182984539306,0.0027609786473259575,5,0.04138387860791298,0.0012012547517489252,5,0.04115443914732396,0.0011014658505068176,5,-0.00022943946058902044,0.0002482357265348462,5
uniform,0.0,0.75,0.6022561759246037,0.0028712284215715155,5,0.6022561759246037,0.0028712284215715155,5,0.0,0.0,5,0.7054365026603503,0.0022167386401493946,5,0.7054365026603503,0.0022167386401493946,5,0.0,0.0,5,1.519728975230055,0.004109753843359693,5,1.4543740680901691,0.006715632828626767,5,-0.06535490713988587,0.0034359070043794558,5,0.5757365401305652,0.0018448395630638202,5,0.5574119511986125,0.0022474471808455938,5,-0.018324588931952678,0.0011321230162426863,5,0.17624674436152427,0.0024962755858844972,5,0.10185161842897202,0.0026044374162349426,5,-0.07439512593255225,0.002040831596269816,5,0.17624674436152427,0.0024962755858844972,5,0.10099596871000613,0.003092377560469808,5,-0.07525077565151814,0.0021070826549070124,5,0.1920656038628014,0.003479704129933369,5,0.2012175866256242,0.002696756617770767,5,0.009151982762822825,0.0011912035121042477,5
uniform,0.0,0.9,0.47845209196058824,0.0028228847735317208,5,0.47845209196058824,0.0028228847735317208,5,0.0,0.0,5,0.58647702219286,0.003097876479133319,5,0.58647702219286,0.003097876479133319,5,0.0,0.0,5,1.948086234765023,0.006858896414162784,5,2.070145026557558,0.004545587136126803,5,0.12205879179253513,0.0025902752490344063,5,0.6934206387790802,0.001899205721313923,5,0.7369446307646976,0.0008739537346547692,5,0.043523991985617363,0.0010486064878557039,5,0.1135713869681427,0.0020463536428363942,5,0.20345396416816866,0.003212273542247881,5,0.08988257720002593,0.0015893515624932544,5,0.11320912987718112,0.0024887737264324057,5,0.20313664125615488,0.003358422061438949,5,0.08992751137897377,0.0011360298212106349,5,0.3145129218077992,0.0033649189500762604,5,0.3371250311739698,0.002279639851770498,5,0.022612109366170606,0.0019486316325924642,5
uniform,0.25,0.0,0.8566328716264457,0.0028109409802984106,5,0.8566328716264457,0.0028109409802984106,5,0.0,0.0,5,0.8919969305548632,0.0026992646224045375,5,0.8919969305548632,0.0026992646224045375,5,0.0,0.0,5,0.628914928477678,0.0016711951980974062,5,0.5776889733790086,0.008625786996508828,5,-0.05122595509866941,0.007227832798873371,5,0.2383880360218446,0.0009008823571904117,5,0.21364809739999843,0.0034438068420166285,5,-0.024739938621846168,0.0025862956085610633,5,0.17583570536572318,0.0026671366132480184,5,0.061294891032898625,0.002180596614304216,5,-0.11454081433282455,0.0046732270807447384,5,0.17578709030480283,0.002698619136875779,5,0.060715959143844846,0.0020971158908506806,5,-0.11507113116095798,0.004752879980605103,5,0.02223943981144406,0.0004825361412609737,5,0.024550627480559,0.0006174702688597971,5,0.00231118766911494,0.0003783238670082391,5
uniform,0.25,0.25,0.8311295159217478,0.0026147649234941213,5,0.8311295159217478,0.0026147649234941213,5,0.0,0.0,5,0.8718409843182124,0.0013821926177452022,5,0.8718409843182124,0.0013821926177452022,5,0.0,0.0,5,0.7207561661037925,0.004146505155497456,5,0.5988186113605863,0.010496205894916852,5,-0.1219375547432062,0.006674515684733847,5,0.2744514780977886,0.001491426577259481,5,0.23869025665684457,0.003102261492685308,5,-0.035761221440944,0.0019056498044091477,5,0.1831273565766066,0.003265941656832666,5,0.04125801147309608,0.001527661096823424,5,-0.1418693451035105,0.004605371639970801,5,0.18258156132408304,0.002914936018373651,5,0.04028803988874772,0.0015033814758186083,5,-0.1422935214353353,0.004182384583488975,5,0.0303307927431239,0.0005016818899611208,5,0.03202527443932812,0.0005879772757698019,5,0.0016944816962042191,0.0003393870709234708,5
uniform,0.25,0.5,0.7482793088676282,0.0035804499218884517,5,0.7482793088676282,0.0035804499218884517,5,0.0,0.0,5,0.8059384837604924,0.0027288581881718264,5,0.8059384837604924,0.0027288581881718264,5,0.0,0.0,5,1.0237238472912051,0.005029658194560435,5,0.8688478907124534,0.007846990879382775,5,-0.15487595657875178,0.0036318301501902287,5,0.38802998918050513,0.002857392875540056,5,0.3415952796067459,0.003692816098184738,5,-0.04643470957375924,0.0014652446822544295,5,0.19352237450996626,0.0037751647854717485,5,0.02367822098564418,0.00557553553198631,5,-0.16984415352432208,0.004713403149930203,5,0.19304678443736484,0.004060438095887815,5,0.022340015430510403,0.004992805543401061,5,-0.17070676900685444,0.003688839604012993,5,0.06663383757303164,0.0016983044451253822,5,0.06692753761983122,0.0017810724395924992,5,0.0002937000467995804,0.0006160829875793499,5
uniform,0.25,0.75,0.4972154790803941,0.005722537458093372,5,0.4972154790803941,0.005722537458093372,5,0.0,0.0,5,0.5831413722281703,0.004370097719030014,5,0.5831413722281703,0.004370097719030014,5,0.0,0.0,5,1.8252700354365838,0.007325789422449013,5,1.7673749548082902,0.010307136167669028,5,-0.05789508062829345,0.003965469093218512,5,0.6692361435098596,0.002327982181129261,5,0.6507343297789332,0.003751561614896944,5,-0.0185018137309265,0.0015929626692641288,5,0.12246057541239544,0.0050687728916243655,5,0.06177077592598383,0.004722732640376093,5,-0.06068979948641158,0.0010257076186241862,5,0.123332693417242,0.00508764131864972,5,0.060063550181046574,0.006066572768212829,5,-0.06326914323619542,0.0012707519427092697,5,0.2914402927941443,0.0040410504229820045,5,0.28254380181588995,0.005258560466898977,5,-0.008896490978254356,0.002262530823619911,5
uniform,0.25,0.9,0.3552477509638726,0.004718104207542482,5,0.3552477509638726,0.004718104207542482,5,0.0,0.0,5,0.4321231433122653,0.006257361398732002,5,0.4321231433122653,0.006257361398732002,5,0.0,0.0,5,2.3262652543392264,0.006158561569614136,5,2.3676100648976477,0.0038623175129235726,5,0.04134481055842132,0.0029620543097482704,5,0.7984395099698425,0.0025516738162022472,5,0.8130913599451046,0.0014424188173439523,5,0.014651849975262143,0.0013479571084046044,5,0.0431240373787599,0.004051845600265115,5,0.11806077599967861,0.004520746938384073,5,0.0749367386209187,0.004020302105200378,5,0.04285859979883922,0.0036461814866861246,5,0.11785307507979859,0.004242221938063351,5,0.07499447528095936,0.003832340706964665,5,0.4940174547846503,0.007772780072155924,5,0.4814574099154337,0.006062186575989796,5,-0.012560044869216658,0.0032528218657526227,5
uniform,0.5,0.0,0.799143224332429,0.0034220415768399255,5,0.799143224332429,0.0034220415768399255,5,0.0,0.0,5,0.8497196889586286,0.0030634217544900774,5,0.8497196889586286,0.0030634217544900774,5,0.0,0.0,5,0.8408107779504321,0.002084937314221336,5,0.7867675873984934,0.0065904214958069285,5,-0.054043190551938826,0.004976002933555046,5,0.3152393889138981,0.0008773639275410934,5,0.2873827783342875,0.0026973187780268775,5,-0.027856610579610565,0.0022818154930774517,5,0.18327610040133316,0.0037816307612501083,5,0.07249670012988249,0.0037860214286829924,5,-0.11077940027145065,0.00753600427515029,5,0.18323931620759198,0.0037445193336271103,5,0.07241795721986406,0.0037822093970790813,5,-0.11082135898772791,0.007465379149679745,5,0.03902409855066412,0.0006484033148156678,5,0.04179935206587558,0.0006301265820130667,5,0.0027752535152114595,0.00012023399422602453,5
uniform,0.5,0.25,0.7585606168784806,0.0024199594647225544,5,0.7585606168784806,0.0024199594647225544,5,0.0,0.0,5,0.8169112022086669,0.0011964364107047687,5,0.8169112022086669,0.0011964364107047687,5,0.0,0.0,5,0.9705145505720523,0.002358049846726285,5,0.8574277001976744,0.005539115643685423,5,-0.11308685037437786,0.0038196484209225487,5,0.3625714531035091,0.00036348896332289875,5,0.32581877928270725,0.0015340201833222264,5,-0.03675267382080185,0.0013933362466112358,5,0.1783186848454254,0.0026363948094626777,5,0.0480848334876231,0.0020150115199651197,5,-0.13023385135780233,0.004610376629259461,5,0.178182575363022,0.0028061099383473306,5,0.0480066694195325,0.0019932694202915544,5,-0.13017590594348952,0.004754877027213213,5,0.05444144938905834,0.0004999197373381292,5,0.056399304572594254,0.0007845635773326862,5,0.0019578551835359196,0.0004344627600727612,5
uniform,0.5,0.5,0.6456375838926174,0.004506111508751009,5,0.6456375838926174,0.004506111508751009,5,0.0,0.0,5,0.7201731356442365,0.004249664182040395,5,0.7201731356442365,0.004249664182040395,5,0.0,0.0,5,1.3685426158157867,0.0058740168529713335,5,1.2401005932365874,0.007337029121071046,5,-0.1284420225791994,0.003832596427339178,5,0.5025352139377188,0.001799947975993841,5,0.4581642103601503,0.002108543848828871,5,-0.04437100357756847,0.0011144941423935322,5,0.16953748874427593,0.0040911575784985405,5,0.01645847333999792,0.0019064571556286288,5,-0.15307901540427798,0.005563406870486911,5,0.16983964318022748,0.004653112037859345,5,0.01519111293352422,0.002669027548721326,5,-0.15464853024670328,0.006390572548685469,5,0.11917750520851926,0.001466871237225647,5,0.1180091650298604,0.001194305851576507,5,-0.001168340178658861,0.00037529275698911196,5
uniform,0.5,0.75,0.314436669998572,0.004076567877658182,5,0.314436669998572,0.004076567877658182,5,0.0,0.0,5,0.40555263588760937,0.004925008861348081,5,0.40555263588760937,0.004925008861348081,5,0.0,0.0,5,2.398629427442644,0.006602828848716471,5,2.3635719393165693,0.005938357823843714,5,-0.03505748812607479,0.0013578518175303895,5,0.8278758737553167,0.0013253452121539248,5,0.8170484484862375,0.0012043127388499386,5,-0.010827425269079182,0.0005317005761086939,5,0.02345470980168238,0.0033214618816198175,5,0.01699315867887036,0.004540532704200725,5,-0.00646155112281202,0.0058053452047139645,5,0.02576822531551302,0.0019651433047752904,5,0.01988380794575708,0.006055537061906122,5,-0.00588441736975594,0.006830723150555715,5,0.5322209488733922,0.0038111192605695147,5,0.5033066661671832,0.0033787051051652264,5,-0.028914282706209028,0.0011777377591019834,5
uniform,0.5,0.9,0.16929887191203763,0.00656830301807592,5,0.16929887191203763,0.00656830301807592,5,0.0,0.0,5,0.23801005126557023,0.00921830622593452,5,0.23801005126557023,0.00921830622593452,5,0.0,0.0,5,2.9951699793388435,0.013468822316078584,5,2.8901744004221728,0.009031550155217815,5,-0.10499557891667095,0.004557216536226078,5,0.9486113379149186,0.0035169739538639766,5,0.9231926578009872,0.001779770464893185,5,-0.02541868011393129,0.0017530886129577619,5,0.10417009322123323,0.0065782396366755105,5,0.0163187043798762,0.0035982093156629543,5,-0.08785138884135701,0.005960252600149315,5,0.10415243816126149,0.0065918675192301575,5,0.021850913359004957,0.0019595309289236556,5,-0.08230152480225654,0.007381794105731489,5,0.7961756888624132,0.009484706203303649,5,0.7708234890784735,0.00804907316465937,5,-0.025352199783939655,0.0017345884630077214,5
uniform,0.75,0.0,0.7561330858203628,0.0014611312000327031,5,0.7561330858203628,0.0014611312000327031,5,0.0,0.0,5,0.8242297444413168,0.002118753585284001,5,0.8242297444413168,0.002118753585284001,5,0.0,0.0,5,1.0362005773469303,0.00192657769696445,5,0.8799173282899968,0.004134630669354161,5,-0.15628324905693355,0.0024450497968176504,5,0.3831614219296763,0.0005996719053635954,5,0.32638464956290275,0.0009220176358908231,5,-0.05677677236677349,0.0005265216227549622,5,0.2025326744225322,0.0014133934915264007,5,0.032276691196993654,0.0019775534193822563,5,-0.17025598322553856,0.003350696632816886,5,0.20243319296831747,0.0015639387880216154,5,0.032241895717456,0.001963602006906101,5,-0.17019129725086146,0.0034854196694214415,5,0.05570576355264082,0.00035934604803711305,5,0.05477473753486186,0.0002143048505522743,5,-0.0009310260177789589,0.0001613343234508526,5
uniform,0.75,0.25,0.6972725974582321,0.002699938655031959,5,0.6972725974582321,0.002699938655031959,5,0.0,0.0,5,0.7757643966177108,0.0033762862573555106,5,0.7757643966177108,0.0033762862573555106,5,0.0,0.0,5,1.211561442158389,0.0037195142911057833,5,1.0540662721805478,0.005732460105323885,5,-0.15749516997784108,0.0021374389122924622,5,0.44101004337350613,0.001188835312739109,5,0.3873873741345596,0.002349296219895487,5,-0.0536226692389465,0.001197136396502126,5,0.17960945024182123,0.002644631345541578,5,0.02668919518306202,0.003133470165078772,5,-0.15292025505875922,0.004421902428740276,5,0.17969038678270188,0.002239745221358204,5,0.02617729013108224,0.00410652860993811,5,-0.15351309665161966,0.005139616326797566,5,0.08077608388936942,0.0010220757656959848,5,0.07766915022798,0.0011671627014560977,5,-0.0031069336613894216,0.00022435385796862575,5
uniform,0.75,0.5,0.5397972297586748,0.004191735977000423,5,0.5397972297586748,0.004191735977000423,5,0.0,0.0,5,0.6347020592771925,0.0024380217423926355,5,0.6347020592771925,0.0024380217423926355,5,0.0,0.0,5,1.733209776953092,0.007128291948153092,5,1.6047897169464609,0.007244524117696569,5,-0.12842006000663114,0.0019135503362365809,5,0.6074517024201345,0.0019013986728006786,5,0.5603904078617614,0.00275852760166431,5,-0.047061294558373025,0.0010630079226284423,5,0.12814411585960356,0.004352599820121754,5,0.06174769295337652,0.004344995444937503,5,-0.06639642290622702,0.0029178445676200076,5,0.1295025428414965,0.005444531858622437,5,0.0618854577299869,0.004094002047078492,5,-0.06761708511150961,0.003451907003069794,5,0.18506944067149061,0.0028839451589821484,5,0.17309033020696823,0.0028724495349721404,5,-0.01197911046452238,0.00027477881456381884,5
uniform,0.75,0.75,0.15544766528630583,0.0032178235213258634,5,0.15544766528630583,0.0032178235213258634,5,0.0,0.0,5,0.2397194058837971,0.004112947832481252,5,0.2397194058837971,0.004112947832481252,5,0.0,0.0,5,3.0254966657690856,0.006518869500128045,5,2.9009839980612853,0.004601834433085745,5,-0.12451266770780008,0.0025979822957925866,5,0.9554029560147489,0.001236349469007606,5,0.9272398077682219,0.0009823788346117093,5,-0.028163148246526992,0.0004093670316067119,5,0.12444592032171298,0.0032621969557209184,5,0.09001803218818338,0.003825052147847466,5,-0.03442788813352961,0.0008941025185708626,5,0.12403177776724728,0.003451295343475924,5,0.08925837453058,0.0037281602342865254,5,-0.034773403236667284,0.0007237538068161595,5,0.7634068177463711,0.006038514480217105,5,0.7130864036749646,0.003734581785817458,5,-0.050320414071406486,0.002830584885965183,5
uniform,0.75,0.9,0.035956018849064644,0.001464615896610964,5,0.035956018849064644,0.001464615896610964,5,0.0,0.0,5,0.0661939084965337,0.002776863548617416,5,0.0661939084965337,0.002776863548617416,5,0.0,0.0,5,3.723865708124672,0.012817283452052674,5,3.326888350199046,0.0069677065705346375,5,-0.39697735792562633,0.006007840955332393,5,1.0628535351606658,0.001671836526345575,5,0.9842776655596353,0.0008256804965535544,5,-0.07857586960103043,0.0008680867627969014,5,0.24285011230586728,0.0015624375480382763,5,0.12385769014771579,0.0013479531434022287,5,-0.11899242215815149,0.0004541501699376212,5,0.2428428182200415,0.0015705750328729195,5,0.12382459221355901,0.0013387234169154182,5,-0.11901822600648251,0.0004779280781541106,5,0.9717047285419458,0.0026676460984245767,5,0.9489742306111694,0.0040500524738241945,5,-0.02273049793077637,0.001489983948146104,5
uniform,0.9,0.0,0.6211052406111667,0.0014996973700546767,5,0.6211052406111667,0.0014996973700546767,5,0.0,0.0,5,0.6861076686872172,0.002413996853447304,5,0.6861076686872172,0.002413996853447304,5,0.0,0.0,5,1.4248200330203398,0.005141011362544247,5,1.2875589387267277,0.010903948907947885,5,-0.13726109429361216,0.006353901649153027,5,0.5326472397501995,0.0012734830693805507,5,0.48576568042754387,0.0028658274285594623,5,-0.04688155932265557,0.001635415777437106,5,0.1741253202368277,0.0014212060488375546,5,0.0291071853212863,0.0025298350536481157,5,-0.1450181349155414,0.003750106094846587,5,0.17369647860181106,0.0016549184726741104,5,0.02858261532215502,0.002128578076045375,5,-0.14511386327965603,0.0035235886517440214,5,0.13365333746817304,0.0016435579685030869,5,0.13445239997794656,0.0019238509802204417,5,0.0007990625097735182,0.0004364654724072698,5
uniform,0.9,0.25,0.5723832643152934,0.0024161647703098855,5,0.5723832643152934,0.0024161647703098855,5,0.0,0.0,5,0.6393542719291914,0.004030520130572817,5,0.6393542719291914,0.004030520130572817,5,0.0,0.0,5,1.5904193555358126,0.004359671649057693,5,1.4550914371997554,0.0071148916716648,5,-0.13532791833605703,0.004063074297364041,5,0.5790881777454332,0.0006215777354020829,5,0.5343768074283325,0.0016364050620440076,5,-0.04471137031710071,0.0011463637424665408,5,0.1518844143891213,0.002094133170611693,5,0.0343545728871806,0.0027154057668306014,5,-0.11752984150194075,0.004093322148800733,5,0.1525353634834587,0.0017990630295881469,5,0.03564997266958828,0.0020889735855675385,5,-0.11688539081387044,0.0031308374268627886,5,0.16515256485855506,0.0015182576804216145,5,0.162160121911,0.0017483716270929289,5,-0.0029924429475550298,0.000720624439016689,5
uniform,0.9,0.5,0.41767813794088243,0.0038936450676669825,5,0.41767813794088243,0.0038936450676669825,5,0.0,0.0,5,0.48537440317731423,0.00500576091858063,5,0.48537440317731423,0.00500576091858063,5,0.0,0.0,5,2.087987941132382,0.007444414754710381,5,1.992761729047706,0.008153825606142426,5,-0.09522621208467581,0.0019332332405844123,5,0.7202005483870199,0.002109288658768312,5,0.6906100473294475,0.0027481875939733545,5,-0.029590501057572372,0.0008387750662989561,5,0.09979046799122612,0.003136368089383769,5,0.06524001915931385,0.00656205042074653,5,-0.03455044883191228,0.0038468891713072323,5,0.1009737089262995,0.004454186582035757,5,0.06627312792116152,0.006474214476406724,5,-0.034700581005137995,0.0031003272828068144,5,0.30668777849955753,0.0033932340793517875,5,0.29511563813567826,0.003703123116986177,5,-0.011572140363879223,0.0007021819263842518,5
uniform,0.9,0.75,0.11852063401399396,0.0021514378371154334,5,0.11852063401399396,0.0021514378371154334,5,0.0,0.0,5,0.14346400916074578,0.003374625277206914,5,0.14346400916074578,0.003374625277206914,5,0.0,0.0,5,3.2111433742715816,0.0042125656355172635,5,3.058242527867103,0.004590456561983494,5,-0.1529008464044786,0.0009389102751840372,5,0.965307946795064,0.0010160183398128537,5,0.9375282384087061,0.001239138429593722,5,-0.027779708386357793,0.00039372560512721346,5,0.12775735348612688,0.0016271883483910587,5,0.07923979924100752,0.0013216184081194775,5,-0.04851755424511935,0.0024014248069816734,5,0.12502943904249877,0.002301867251925192,5,0.07888158471486843,0.001202120333944451,5,-0.04614785432763032,0.002330132151454584,5,0.769989788172588,0.005576966570800315,5,0.74429113682798,0.006005239898418973,5,-0.025698651344607915,0.0014596229382442135,5
uniform,0.9,0.9,0.05609024703698412,0.0013064073124641209,5,0.05609024703698412,0.0013064073124641209,5,0.0,0.0,5,0.06598721862042875,0.0016286009885410338,5,0.06598721862042875,0.0016286009885410338,5,0.0,0.0,5,3.712809033366631,0.008992742150322681,5,3.3460933164238638,0.0051582484590828185,5,-0.3667157169427663,0.004207712263148262,5,1.0204186666764703,0.0007713025854793762,5,0.970021560333232,0.0004709632622038471,5,-0.0503971063432382,0.0005138559090075175,5,0.16719582539402525,0.0007395199364089187,5,0.07164287309025062,0.0007932937089066964,5,-0.09555295230377461,0.0006266873806253329,5,0.16719582539402528,0.0007395199364089423,5,0.0709981059933458,0.0012296200012543899,5,-0.09619771940067946,0.0006958237462561306,5,0.9012392814101942,0.002387553660744444,5,0.8746187329449772,0.0023758521116134515,5,-0.026620548465216907,0.0011133454666068137,5
